ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV964,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Arachnia,propionica
ASV965,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,salivae
ASV966,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV967,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,rava
ASV968,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense
ASV969,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,elegans
ASV970,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Centipeda periodontii
ASV971,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV972,Bacteria,,,,,,
ASV973,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,uncultured bacterium
ASV974,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,granulosa
ASV975,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiales_[F-1],Clostridiales_[F-1][G-1],bacterium_HMT_093
ASV976,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
ASV977,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis_clade_411
ASV978,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-6],bacterium_HMT_870
ASV979,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_253
ASV980,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_306
ASV981,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Arachnia,rubra
ASV982,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp._HMT_336
ASV983,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Centipeda periodontii
ASV984,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-5],[Eubacterium]_saphenum
ASV985,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV986,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV987,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV988,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_155
ASV989,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sinus
ASV990,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp._HMT_863
ASV991,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._animalis
ASV992,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,vaginalis
ASV993,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus nasalidis
ASV994,Bacteria,Bacteroidetes,Bacteroidetes_[C-1],Bacteroidetes_[O-1],Bacteroidetes_[F-1],Bacteroidetes_[G-3],bacterium_HMT_503
ASV995,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcus,stomatis
ASV997,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp. oral clone BR037
ASV998,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp._HMT_332
ASV999,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV1000,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV1001,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_417
ASV1002,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,saburreum
ASV1003,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_443
ASV1004,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-8],bacterium_HMT_382
ASV1005,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1006,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella,sp._HMT_322
ASV1007,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV1008,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV1009,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_473
ASV1010,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,australis
ASV1011,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,saccharolytica
ASV1012,Bacteria,Bacteroidetes,,,,,
ASV1013,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,denticola
ASV1014,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV1015,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,defectiva
ASV1016,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-7],bacterium_HMT_922
ASV1017,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,concisus
ASV1018,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_308
ASV1019,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_515
ASV1020,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV1021,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,defectiva
ASV1022,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis_subsp._tigurinus_clade_071
ASV1024,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,sp._HMT_178
ASV1025,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._nucleatum
ASV1026,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,sp._HMT_044
ASV1027,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis_clade_411
ASV1028,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_257
ASV1029,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1030,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pallens
ASV1031,Bacteria,Tenericutes,Mollicutes,Mollicutes_[O-1],Mollicutes_[F-1],Mollicutes_[G-1],bacterium_HMT_504
ASV1032,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiales_[F-1],Clostridiales_[F-1][G-2],bacterium_HMT_402
ASV1033,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV1034,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_133
ASV1035,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,pneumosintes
ASV1036,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 pasteri
ASV1037,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV1038,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,sp._HMT_020
ASV1040,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV1041,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,koreensis
ASV1042,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV1043,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV1044,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,showae
ASV1045,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._nucleatum
ASV1047,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,Mycobacterium tuberculosis
ASV1048,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_230
ASV1049,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,durum
ASV1050,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV1052,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,sanguinis
ASV1053,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],Phascolarctobacterium_A sp900545025
ASV1055,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV1056,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,oralis
ASV1057,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV1058,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mutans
ASV1059,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV1060,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,durum
ASV1061,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,forsythia
ASV1062,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,geminatus
ASV1063,Bacteria,,,,,,
ASV1065,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV1066,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,
ASV1067,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV1068,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Filifactor,alocis
ASV1069,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_083
ASV1071,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV1072,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_155
ASV1073,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_352
ASV1074,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis_subsp._tigurinus_clade_070
ASV1075,Bacteria,Bacteroidetes,,,,,
ASV1076,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,RUG754,RUG754 sp900315895
ASV1077,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,lingnae
ASV1078,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Centipeda periodontii
ASV1080,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,
ASV1081,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,parvula
ASV1082,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,buccalis
ASV1083,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,sp._HMT_178
ASV1084,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,oris
ASV1085,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV1086,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
ASV1087,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_914
ASV1088,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV1089,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,sp._HMT_277
ASV1090,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,invisus
ASV1091,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,socranskii
ASV1092,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,naeslundii
ASV1093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV1094,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum sp000296385
ASV1095,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii
ASV1096,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_392
ASV1097,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,orale
ASV1098,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
ASV1099,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,haemolysans
ASV1100,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV1101,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV1102,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,rogosae
ASV1103,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,rava
ASV1104,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,anginosus
ASV1105,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,veroralis
ASV1107,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_392
ASV1108,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_352
ASV1109,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella,sp._HMT_322
ASV1110,Bacteria,Firmicutes,,,,,
ASV1111,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,sanguinis
ASV1112,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV1113,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,artemidis
ASV1114,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sp._HMT_066
ASV1115,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,mucilaginosa
ASV1116,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis_clade_431
ASV1117,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_132
ASV1118,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum sp000296385
ASV1119,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,
ASV1120,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_171
ASV1121,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,sp._HMT_286
ASV1122,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,buccalis
ASV1123,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_927
ASV1124,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV1125,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1126,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,salivae
ASV1127,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,socranskii
ASV1128,Bacteria,Firmicutes,Clostridia,Eubacteriales,Ruminococcaceae,Ruminococcaceae_[G-2],bacterium_HMT_085
ASV1129,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV1130,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV1131,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_[F-2],Bacteroidales_[G-2],bacterium_HMT_274
ASV1132,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1133,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Centipeda periodontii
ASV1134,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV1135,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,vaginalis
ASV1136,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-8],bacterium_HMT_500
ASV1137,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_508
ASV1138,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_225
ASV1139,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_136
ASV1140,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus nagelii
ASV1141,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica
ASV1142,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,odontolytica
ASV1143,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_218
ASV1145,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_892
ASV1146,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis_subsp._tigurinus_clade_071
ASV1147,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,gordonii
ASV1150,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_352
ASV1151,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV1152,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,saburreum
ASV1153,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],
ASV1154,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],uncultured Selenomonas sp.
ASV1155,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,denticola
ASV1156,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1157,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,sp._HMT_370
ASV1158,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,koreensis
ASV1159,Bacteria,Firmicutes,,,,,
ASV1160,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_473
ASV1161,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,salivae
ASV1163,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_134
ASV1164,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,sp._HMT_286
ASV1165,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,saburreum
ASV1166,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,jejuni
ASV1167,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1168,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV1169,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica
ASV1171,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,segnis
ASV1172,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ilei
ASV1173,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis_subsp._tigurinus_clade_071
ASV1174,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,maculosa
ASV1175,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_306
ASV1176,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,sp._HMT_455
ASV1177,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium_C nucleatum_993238
ASV1178,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV1179,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._animalis
ASV1180,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,sanguinegens
ASV1181,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_475
ASV1182,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pallens
ASV1183,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1184,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,oleovorans
ASV1185,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,sp._HMT_097
ASV1186,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV1187,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_083
ASV1188,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,socranskii
ASV1189,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,oralis
ASV1190,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV1191,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,
ASV1192,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_237
ASV1193,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV1194,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV1195,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,dentalis
ASV1196,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,oris
